Id,SalePrice
1461,154338.4187061699
1462,206474.14406405154
1463,200222.74981036093
1464,203860.69155530946
1465,219745.29221245932
1466,190858.1917974046
1467,185879.64889631516
1468,178181.04644102245
1469,216846.4365481997
1470,154557.45865988953
1471,225273.7903719152
1472,100801.64412775803
1473,95784.05583655254
1474,152045.25703851215
1475,141949.78581997633
1476,376053.38132237457
1477,271801.3047921141
1478,303950.73588249186
1479,290276.54800236144
1480,390953.04507611715
1481,349054.52940319525
1482,234291.93004745131
1483,199481.19969622634
1484,182774.4608294447
1485,191560.57345370136
1486,212344.58196130028
1487,343399.939866839
1488,249827.3653909983
1489,215725.72656836789
1490,266661.8783807887
1491,207468.1964852577
1492,110909.08830569961
1493,219321.52269797114
1494,311105.1544808251
1495,333915.789667917
1496,266578.3182782214
1497,188677.48764368374
1498,175310.63276539388
1499,168558.0726978127
1500,147897.05167038355
1501,170149.9305790309
1502,156960.2555817261
1503,328886.2175653809
1504,254349.06301486367
1505,243514.7024957619
1506,225161.4774676497
1507,264298.92642541457
1508,260986.36612484293
1509,191200.6454452942
1510,171659.60905336414
1511,181704.72122101163
1512,210980.6687320871
1513,162945.81758499847
1514,241735.9485649353
1515,218794.01777051654
1516,186151.605643839
1517,201116.1508907639
1518,160790.62213984533
1519,250450.73662388825
1520,164427.38830347196
1521,178223.86590915185
1522,195152.7210819595
1523,137432.40820595028
1524,161130.52257618407
1525,166632.67439960732
1526,156339.68809251653
1527,128780.77744606687
1528,152045.4327741848
1529,163294.06152731422
1530,202349.36368308807
1531,115132.81287194253
1532,127002.09357644625
1533,184272.79249285292
1534,140078.5189180198
1535,193793.13741079203
1536,142409.45431253334
1537,91696.8620134216
1538,211065.79626145793
1539,239694.0794379494
1540,107433.74384964308
1541,174133.41421589663
1542,160420.75831733044
1543,255798.20135175198
1544,101626.2636784277
1545,136149.29587342986
1546,145105.32425166253
1547,144384.46909283006
1548,145576.11045658131
1549,134596.96516242964
1550,158367.02657211598
1551,152397.36185022147
1552,153166.5561946841
1553,175768.26026068925
1554,122931.12603462812
1555,200003.16818929397
1556,90608.79897348408
1557,152335.27566726983
1558,118958.73783076071
1559,107258.93961506174
1560,165390.25229417536
1561,155213.84866333977
1562,143544.49349676838
1563,135469.62503907582
1564,216922.39903358612
1565,179815.70485011349
1566,254410.68175317685
1567,86091.65450632619
1568,243035.38363738044
1569,184606.81494919775
1570,167819.18211073359
1571,151722.89588101048
1572,169534.74088185272
1573,299692.6292977201
1574,153295.29671902602
1575,278230.89488410566
1576,251223.7535220507
1577,208021.29543383594
1578,178354.42585649912
1579,173975.31353108172
1580,211513.09207233362
1581,171983.6188287939
1582,147176.3131952182
1583,376956.55173529143
1584,245845.02660712853
1585,150382.07080104394
1586,104840.87225300995
1587,119277.1190861933
1588,179093.0409964128
1589,136467.99889119857
1590,154291.21041180487
1591,127164.59023695295
1592,158068.2954582393
1593,153143.01440821344
1594,144510.29699849593
1595,136657.28123941156
1596,261386.6941244317
1597,205534.94768884452
1598,218548.36945424092
1599,222127.12770582415
1600,210349.17073045645
1601,101297.06432705057
1602,138298.764459888
1603,117988.42058099149
1604,303074.4936670566
1605,271248.1062491643
1606,196214.73251036237
1607,234328.91507189872
1608,232703.95219534062
1609,214632.7199246781
1610,165161.36611856177
1611,175524.40927521457
1612,194312.0406953956
1613,196619.27105362227
1614,140122.68879456274
1615,93454.51408516697
1616,73691.77731707138
1617,97535.33761930467
1618,140966.32035233712
1619,168770.1795160824
1620,166617.82359455805
1621,151573.81377496058
1622,166473.07712091564
1623,332121.30242337554
1624,238030.46210847382
1625,161003.31100158844
1626,208984.40915051376
1627,199593.2239556183
1628,319853.98098408704
1629,189474.5623453423
1630,350324.4931963449
1631,222930.80756071935
1632,269407.9022123273
1633,184174.01096260382
1634,193669.6657137578
1635,200218.99143600115
1636,171480.2077066667
1637,218563.64945509797
1638,234041.14803129787
1639,218602.52639537194
1640,280634.86791945837
1641,227785.1690473437
1642,244287.92711785424
1643,250305.93141736407
1644,251945.7955208886
1645,227773.53958474044
1646,180654.94143662494
1647,205194.4416043196
1648,154604.25856089703
1649,159314.45963345486
1650,134466.6173674284
1651,145352.82066526564
1652,101523.26987028818
1653,99942.30260964386
1654,156789.4962702829
1655,161394.20573123568
1656,147959.89992036048
1657,150560.94234859385
1658,151488.8432315053
1659,148243.74938296786
1660,172210.0062783966
1661,407236.4460034407
1662,422160.24293739523
1663,407631.79693354043
1664,308454.32747840526
1665,326016.8141934938
1666,357257.4069264269
1667,371292.3509934439
1668,381959.75441342447
1669,328593.27109021024
1670,392421.85523650364
1671,306828.0031562635
1672,374077.1534348559
1673,301678.62862679217
1674,250608.0624814629
1675,210080.88707874613
1676,202073.96202451218
1677,244901.52779904165
1678,364767.3299128797
1679,411272.2640448477
1680,392120.6243938225
1681,277839.7807610176
1682,349250.80985852296
1683,188997.34366436716
